"id","block","trial","type","size","start_hand","switch_hands","targ","targ_x","targ_y","xtra_targ1","xtra_targ1_x","xtra_targ1_y","xtra_targ2","xtra_targ2_x","xtra_targ2_y","xtra_targ3","xtra_targ3_x","xtra_targ3_y","pt_x","pt_y","dist_err","move_time"
586,2,5,1,1,0,0,16,-9.60738277435303,10.1832313537598,18,16.4207382202148,4.39992380142212,9,-5.91029596328735,9.27730560302734,24,-13.6781616210938,10.0949430465698,-15.4589998076243,13.7904069538119,6.8740918,2279
586,2,6,0,1,0,1,20,9.04454517364502,14.3943109512329,42,0,0,42,0,0,42,0,0,18.0782282828686,17.9494699691417,9.7080681,2528
586,2,7,0,1,0,0,11,12.6883087158203,5.91665601730347,42,0,0,42,0,0,42,0,0,13.5275082301753,8.56635643428046,2.7794187,2744
586,2,8,0,0,0,1,2,7.72740697860718,2.070552110672,42,0,0,42,0,0,42,0,0,9.42062668999667,4.78452867272306,3.1988532,2304
586,2,9,0,1,0,1,11,12.6883087158203,5.91665601730347,42,0,0,42,0,0,42,0,0,15.122991957901,10.8854626952592,5.533238,2843
586,2,10,0,0,1,1,4,-3.38094592094421,7.2504620552063,42,0,0,42,0,0,42,0,0,-4.54388929456823,13.8989570073465,6.7494387,3405
586,2,11,0,0,1,0,10,-9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,-12.4647732406573,9.83150399831213,5.7521621,6218
586,2,12,0,0,0,0,8,0,11,42,0,0,42,0,0,42,0,0,0.0450999586302028,19.1795954934641,8.1797198,2914
586,2,13,1,0,0,1,19,13.6781616210938,10.0949430465698,6,9.96938610076904,4.64880084991455,42,0,0,42,0,0,16.3713628052262,12.4759705354823,3.5948052,2297
586,2,14,1,1,1,0,16,-9.60738277435303,10.1832313537598,11,12.6883087158203,5.91665601730347,4,-3.38094592094421,7.2504620552063,9,-5.91029596328735,9.27730560302734,-14.9080306461115,14.6546517992078,6.9347292,2460
586,2,15,0,0,1,0,23,-9.04454517364502,14.3943109512329,42,0,0,42,0,0,42,0,0,-14.7828759973088,14.2278468102438,5.7407448,4128
586,2,16,1,1,1,1,12,9.60738277435303,10.1832313537598,14,0,14,10,-9.96938610076904,4.64880084991455,16,-9.60738277435303,10.1832313537598,17.2618392047249,9.34989059499925,7.6996857,2565
586,2,17,1,1,0,0,23,-9.04454517364502,14.3943109512329,7,5.91029596328735,9.27730560302734,17,-12.6883087158203,5.91665601730347,5,-7.72740697860718,2.070552110672,-14.9726313987201,14.4470724645635,5.928321,3544
586,2,18,1,0,1,0,6,9.96938610076904,4.64880084991455,18,16.4207382202148,4.39992380142212,42,0,0,42,0,0,7.1250737849336,6.97564785796995,3.6748237,2506
586,2,20,1,1,0,1,22,-3.16049695014954,16.7036304473877,25,-16.4207382202148,4.39992380142212,9,-5.91029596328735,9.27730560302734,4,-3.38094592094421,7.2504620552063,-1.45451597650794,19.9790717562384,3.6930864,2524
586,2,21,1,0,1,0,15,-5.16888618469238,13.0108652114868,25,-16.4207382202148,4.39992380142212,42,0,0,42,0,0,-13.5840340712471,15.8669707061528,8.8866221,6492
586,2,22,0,1,0,0,18,16.4207382202148,4.39992380142212,42,0,0,42,0,0,42,0,0,15.9208280654145,11.1317121625972,6.7503248,4307
586,2,25,1,0,1,1,5,-7.72740697860718,2.070552110672,21,3.16049695014954,16.7036304473877,42,0,0,42,0,0,-16.3410113781671,4.81128388694467,9.0391256,2363
586,2,26,1,0,0,1,3,3.38094592094421,7.2504620552063,13,5.16888618469238,13.0108652114868,42,0,0,42,0,0,7.53521229013295,13.8420564199457,7.7914726,2317
586,2,27,0,1,1,1,6,9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,11.1535561654215,10.548309491978,6.0171805,2079
586,2,28,0,0,0,1,21,3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,3.79161085743176,19.6261731114758,2.9899098,2501
586,2,29,0,1,1,0,18,16.4207382202148,4.39992380142212,42,0,0,42,0,0,42,0,0,22.0356054540952,2.14555640454586,6.0505294,2053
586,2,30,1,0,0,0,15,-5.16888618469238,13.0108652114868,23,-9.04454517364502,14.3943109512329,42,0,0,42,0,0,-11.7699025405767,15.4880717336213,7.0505297,2634
586,2,31,1,1,1,0,5,-7.72740697860718,2.070552110672,21,3.16049695014954,16.7036304473877,8,0,11,10,-9.96938610076904,4.64880084991455,-11.2391344745657,9.95593902194341,8.6320077,3119
586,2,32,1,0,1,1,18,16.4207382202148,4.39992380142212,22,-3.16049695014954,16.7036304473877,42,0,0,42,0,0,20.386142685208,-0.326911176728947,6.1698786,2216
586,3,1,0,1,1,0,10,-9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,-18.6246542827275,6.25034166653953,8.8021929,2755
586,3,2,0,1,0,1,5,-7.72740697860718,2.070552110672,42,0,0,42,0,0,42,0,0,-13.6677964456497,1.92691089928022,5.9421259,2312
586,3,3,0,0,1,1,14,0,14,42,0,0,42,0,0,42,0,0,7.39304825383343,16.2458790198903,7.726651,2973
586,3,4,1,0,0,0,16,-9.60738277435303,10.1832313537598,7,5.91029596328735,9.27730560302734,42,0,0,42,0,0,-15.4560062845185,10.7682709523129,5.8778115,2630
586,3,5,0,1,1,0,24,-13.6781616210938,10.0949430465698,42,0,0,42,0,0,42,0,0,-16.081684234349,14.1030099335985,4.6734913,2828
586,3,6,0,0,0,1,15,-5.16888618469238,13.0108652114868,42,0,0,42,0,0,42,0,0,-9.78480761612954,16.884327567962,6.0258146,2439
586,3,7,0,1,0,1,21,3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,0.4452175179331,22.9365216758923,6.7986525,2793
586,3,8,1,0,0,1,9,-5.91029596328735,9.27730560302734,4,-3.38094592094421,7.2504620552063,42,0,0,42,0,0,-8.22573555623412,8.66833687862924,2.3941812,2326
586,3,10,1,0,1,0,21,3.16049695014954,16.7036304473877,19,13.6781616210938,10.0949430465698,42,0,0,42,0,0,3.37794090990685,21.9970835671317,5.2979173,3178
586,3,11,1,0,1,1,17,-12.6883087158203,5.91665601730347,3,3.38094592094421,7.2504620552063,42,0,0,42,0,0,-25.7714659111815,5.19530548579492,13.103028,2632
586,3,13,0,0,1,0,25,-16.4207382202148,4.39992380142212,42,0,0,42,0,0,42,0,0,-27.4728771917052,3.09337020141194,11.1291,2739
586,3,14,0,0,0,0,6,9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,15.4744393751477,8.67051707718438,6.8176105,2819
586,3,15,1,1,1,0,20,9.04454517364502,14.3943109512329,16,-9.60738277435303,10.1832313537598,5,-7.72740697860718,2.070552110672,13,5.16888618469238,13.0108652114868,13.0658692768664,16.8648692736962,4.7196087,2544
586,3,17,0,1,0,0,8,0,11,42,0,0,42,0,0,42,0,0,0.3629679376425,17.7977057111875,6.8073893,2497
586,3,18,0,0,1,0,17,-12.6883087158203,5.91665601730347,42,0,0,42,0,0,42,0,0,-16.5135620189123,8.39791309510596,4.5595175,2728
586,3,19,0,0,0,1,19,13.6781616210938,10.0949430465698,42,0,0,42,0,0,42,0,0,11.3558125808282,16.3885250301714,6.7083887,2127
586,3,20,0,1,0,0,7,5.91029596328735,9.27730560302734,42,0,0,42,0,0,42,0,0,10.0325249945647,10.8236599457346,4.4027246,2508
586,3,21,1,0,1,0,12,9.60738277435303,10.1832313537598,15,-5.16888618469238,13.0108652114868,42,0,0,42,0,0,10.8109408226983,12.5750107037316,2.6775288,3273
586,3,22,1,1,1,0,24,-13.6781616210938,10.0949430465698,19,13.6781616210938,10.0949430465698,21,3.16049695014954,16.7036304473877,7,5.91029596328735,9.27730560302734,-17.9822093317457,15.1867930012886,6.6672155,2689
586,3,23,0,0,1,1,22,-3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,0.0710461583535427,20.3428322971083,4.8668944,2743
586,3,24,1,1,0,0,19,13.6781616210938,10.0949430465698,10,-9.96938610076904,4.64880084991455,3,3.38094592094421,7.2504620552063,23,-9.04454517364502,14.3943109512329,17.5404521899848,12.7321289360347,4.6767551,2630
586,3,25,0,0,0,0,22,-3.16049695014954,16.7036304473877,42,0,0,42,0,0,42,0,0,-8.38352329434544,22.5912929511035,7.8704875,2502
586,3,26,1,1,0,1,20,9.04454517364502,14.3943109512329,23,-9.04454517364502,14.3943109512329,13,5.16888618469238,13.0108652114868,3,3.38094592094421,7.2504620552063,7.20631702917015,21.9203127679671,7.7472438,2137
